time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
70.84;-0.34;-0.26;-0.14;0.07;-0.68;0.04
70.88;-0.34;-0.26;-0.14;0.07;-0.67;0.04
70.92;-0.34;-0.26;-0.14;0.07;-0.67;0.04
70.96;-0.35;-0.26;-0.14;0.07;-0.67;0.04
71.00;-0.37;-0.26;-0.14;0.07;-0.67;0.04
71.04;-0.40;-0.26;-0.14;0.07;-0.67;0.04
71.08;-0.42;-0.26;-0.14;0.07;-0.66;0.03
71.12;-0.44;-0.26;-0.14;0.07;-0.65;0.03
71.16;-0.45;-0.26;-0.14;0.07;-0.65;0.03
71.20;-0.45;-0.26;-0.14;0.07;-0.65;0.03
71.24;-0.46;-0.26;-0.14;0.07;-0.64;0.03
71.28;-0.47;-0.26;-0.14;0.07;-0.64;0.03
71.32;-0.48;-0.26;-0.14;0.07;-0.64;0.03
71.36;-0.49;-0.26;-0.14;0.07;-0.63;0.03
71.40;-0.49;-0.26;-0.14;0.07;-0.63;0.03
71.44;-0.49;-0.26;-0.14;0.07;-0.63;0.03
71.48;-0.49;-0.26;-0.14;0.07;-0.63;0.03
71.52;-0.49;-0.26;-0.14;0.07;-0.63;0.02
71.56;-0.49;-0.26;-0.14;0.07;-0.63;0.02
71.60;-0.49;-0.26;-0.14;0.07;-0.63;0.02
71.64;-0.49;-0.26;-0.14;0.07;-0.63;0.02
71.68;-0.49;-0.26;-0.14;0.07;-0.63;0.02
71.72;-0.49;-0.26;-0.14;0.07;-0.63;0.02
71.76;-0.49;-0.26;-0.14;0.07;-0.63;0.02
71.80;-0.49;-0.26;-0.14;0.07;-0.63;0.02
71.84;-0.49;-0.26;-0.14;0.07;-0.62;0.02
71.88;-0.49;-0.26;-0.14;0.07;-0.59;0.02
71.92;-0.49;-0.26;-0.14;0.07;-0.57;0.02
71.96;-0.49;-0.26;-0.14;0.07;-0.55;0.02
72.00;-0.49;-0.26;-0.14;0.07;-0.53;0.02
72.04;-0.49;-0.26;-0.14;0.07;-0.51;0.02
72.08;-0.49;-0.26;-0.14;0.07;-0.49;0.02
72.12;-0.49;-0.26;-0.14;0.07;-0.48;0.02
72.16;-0.49;-0.26;-0.14;0.07;-0.48;0.02
72.20;-0.49;-0.26;-0.14;0.07;-0.48;0.02
72.24;-0.49;-0.26;-0.14;0.07;-0.48;0.02
72.28;-0.49;-0.26;-0.14;0.07;-0.48;0.02
72.32;-0.49;-0.26;-0.14;0.07;-0.48;0.02
72.36;-0.49;-0.26;-0.14;0.07;-0.47;0.01
72.40;-0.49;-0.26;-0.14;0.07;-0.47;0.01
72.44;-0.49;-0.26;-0.14;0.07;-0.47;0.01
72.48;-0.49;-0.26;-0.14;0.07;-0.47;0.01
72.52;-0.49;-0.26;-0.14;0.07;-0.47;0.01
72.56;-0.49;-0.26;-0.14;0.07;-0.47;0.01
72.60;-0.49;-0.26;-0.14;0.07;-0.47;0.01
72.64;-0.49;-0.26;-0.14;0.07;-0.47;0.01
72.68;-0.49;-0.26;-0.14;0.07;-0.47;0.01
72.72;-0.49;-0.26;-0.14;0.07;-0.47;0.01
72.76;-0.49;-0.26;-0.15;0.07;-0.47;0.01
72.80;-0.49;-0.26;-0.17;0.07;-0.47;0.01
72.84;-0.49;-0.26;-0.17;0.07;-0.47;0.01
72.88;-0.49;-0.26;-0.17;0.07;-0.46;0.01
72.92;-0.49;-0.26;-0.17;0.07;-0.46;0.01
72.96;-0.49;-0.26;-0.18;0.07;-0.46;0.01
73.00;-0.49;-0.26;-0.18;0.07;-0.46;0.01
73.04;-0.49;-0.26;-0.18;0.07;-0.46;0.01
73.08;-0.48;-0.26;-0.18;0.07;-0.46;0.01
73.12;-0.48;-0.26;-0.18;0.07;-0.46;0.01
73.16;-0.48;-0.26;-0.19;0.07;-0.46;0.01
73.20;-0.48;-0.26;-0.19;0.07;-0.45;0.01
73.24;-0.48;-0.26;-0.19;0.07;-0.44;0.01
73.28;-0.48;-0.26;-0.19;0.07;-0.43;0.01
73.32;-0.48;-0.26;-0.19;0.07;-0.43;0.01
73.36;-0.48;-0.26;-0.19;0.07;-0.43;0.01
73.40;-0.48;-0.26;-0.19;0.07;-0.43;0.01
73.44;-0.48;-0.26;-0.19;0.07;-0.42;0.01
73.48;-0.48;-0.26;-0.19;0.07;-0.41;0.01
73.52;-0.48;-0.26;-0.19;0.07;-0.41;0.01
73.56;-0.48;-0.26;-0.19;0.07;-0.41;0.01
73.60;-0.48;-0.26;-0.19;0.07;-0.41;0.01
73.64;-0.48;-0.26;-0.19;0.07;-0.41;0.01
73.68;-0.48;-0.26;-0.19;0.07;-0.41;0.01
73.72;-0.48;-0.26;-0.19;0.07;-0.41;0.01
73.76;-0.48;-0.26;-0.19;0.07;-0.41;0.01
73.80;-0.48;-0.26;-0.19;0.07;-0.41;0.01
73.84;-0.48;-0.26;-0.19;0.07;-0.41;0.01
73.88;-0.48;-0.26;-0.19;0.07;-0.41;0.01
73.92;-0.48;-0.26;-0.19;0.07;-0.41;0.01
73.96;-0.48;-0.26;-0.19;0.07;-0.41;0.01
74.00;-0.48;-0.26;-0.19;0.07;-0.41;0.01
74.04;-0.48;-0.26;-0.19;0.07;-0.41;0.01
74.08;-0.48;-0.26;-0.19;0.07;-0.40;0.01
74.12;-0.48;-0.26;-0.19;0.07;-0.38;0.02
74.16;-0.48;-0.26;-0.19;0.07;-0.38;0.02
74.20;-0.48;-0.26;-0.19;0.07;-0.38;0.02
74.24;-0.48;-0.26;-0.19;0.07;-0.38;0.02
74.28;-0.48;-0.26;-0.19;0.07;-0.38;0.02
74.32;-0.48;-0.26;-0.19;0.07;-0.37;0.02
74.36;-0.48;-0.26;-0.19;0.07;-0.37;0.02
74.40;-0.48;-0.26;-0.19;0.07;-0.37;0.02
74.44;-0.48;-0.26;-0.19;0.07;-0.37;0.02
74.48;-0.48;-0.26;-0.19;0.07;-0.37;0.02
74.52;-0.48;-0.26;-0.19;0.07;-0.37;0.02
74.56;-0.48;-0.26;-0.19;0.07;-0.37;0.02
74.60;-0.47;-0.26;-0.19;0.07;-0.37;0.02
74.64;-0.46;-0.26;-0.19;0.07;-0.37;0.03
74.68;-0.45;-0.26;-0.19;0.07;-0.37;0.04
74.72;-0.43;-0.26;-0.19;0.07;-0.37;0.04
74.76;-0.42;-0.26;-0.19;0.07;-0.37;0.04
74.80;-0.42;-0.26;-0.19;0.07;-0.37;0.04
74.84;-0.42;-0.26;-0.19;0.07;-0.37;0.04
74.88;-0.42;-0.26;-0.19;0.07;-0.37;0.04
74.92;-0.42;-0.26;-0.19;0.07;-0.37;0.04
74.96;-0.42;-0.26;-0.19;0.07;-0.37;0.04
75.00;-0.42;-0.26;-0.19;0.07;-0.37;0.05
75.04;-0.42;-0.26;-0.19;0.07;-0.37;0.05
75.08;-0.42;-0.26;-0.19;0.07;-0.37;0.05
75.12;-0.42;-0.26;-0.19;0.07;-0.37;0.05
75.16;-0.42;-0.26;-0.19;0.07;-0.37;0.05
75.20;-0.42;-0.26;-0.19;0.07;-0.37;0.05
75.24;-0.42;-0.26;-0.19;0.07;-0.37;0.05
75.28;-0.42;-0.26;-0.19;0.07;-0.37;0.05
75.32;-0.42;-0.26;-0.19;0.07;-0.37;0.05
75.36;-0.42;-0.26;-0.19;0.07;-0.37;0.05
75.40;-0.42;-0.26;-0.19;0.07;-0.37;0.05
75.44;-0.42;-0.26;-0.19;0.07;-0.37;0.05
75.48;-0.42;-0.26;-0.19;0.07;-0.36;0.05
75.52;-0.42;-0.26;-0.19;0.07;-0.34;0.05
75.56;-0.42;-0.26;-0.19;0.07;-0.32;0.05
75.60;-0.42;-0.26;-0.19;0.07;-0.31;0.05
75.64;-0.42;-0.26;-0.19;0.07;-0.30;0.05
75.68;-0.42;-0.26;-0.19;0.07;-0.30;0.05
75.72;-0.42;-0.26;-0.19;0.07;-0.30;0.05
75.76;-0.42;-0.26;-0.19;0.07;-0.30;0.05
75.80;-0.42;-0.26;-0.19;0.07;-0.30;0.05
75.84;-0.42;-0.26;-0.19;0.07;-0.30;0.05
75.88;-0.42;-0.26;-0.19;0.07;-0.30;0.05
75.92;-0.42;-0.26;-0.19;0.07;-0.31;0.05
75.96;-0.42;-0.26;-0.19;0.07;-0.31;0.06
76.00;-0.42;-0.26;-0.19;0.07;-0.31;0.06
76.04;-0.42;-0.26;-0.19;0.07;-0.32;0.06
76.08;-0.42;-0.26;-0.19;0.06;-0.34;0.06
76.12;-0.42;-0.26;-0.19;0.06;-0.36;0.06
76.16;-0.42;-0.26;-0.19;0.06;-0.38;0.05
76.20;-0.42;-0.26;-0.19;0.06;-0.39;0.05
76.24;-0.42;-0.26;-0.19;0.06;-0.39;0.05
76.28;-0.42;-0.26;-0.19;0.06;-0.39;0.05
76.32;-0.42;-0.26;-0.19;0.06;-0.39;0.04
76.36;-0.42;-0.26;-0.19;0.06;-0.39;0.04
76.40;-0.42;-0.26;-0.19;0.06;-0.39;0.04
76.44;-0.42;-0.26;-0.19;0.06;-0.39;0.04
76.48;-0.42;-0.26;-0.19;0.06;-0.39;0.04
76.52;-0.42;-0.26;-0.19;0.06;-0.39;0.04
76.56;-0.42;-0.26;-0.19;0.06;-0.39;0.03
76.60;-0.42;-0.26;-0.19;0.06;-0.39;0.03
76.64;-0.42;-0.26;-0.19;0.06;-0.39;0.03
76.68;-0.42;-0.26;-0.19;0.06;-0.39;0.03
76.72;-0.42;-0.26;-0.19;0.06;-0.39;0.03
76.76;-0.42;-0.26;-0.19;0.06;-0.39;0.03
76.80;-0.42;-0.26;-0.19;0.06;-0.39;0.03
76.84;-0.41;-0.26;-0.19;0.06;-0.40;0.03
76.88;-0.41;-0.26;-0.19;0.06;-0.40;0.03
76.92;-0.41;-0.26;-0.19;0.06;-0.40;0.03
76.96;-0.41;-0.26;-0.19;0.06;-0.40;0.02
77.00;-0.41;-0.26;-0.19;0.06;-0.40;0.02
77.04;-0.41;-0.26;-0.19;0.06;-0.41;0.02
77.08;-0.41;-0.26;-0.19;0.06;-0.41;0.02
77.12;-0.41;-0.26;-0.19;0.06;-0.42;0.02
77.16;-0.41;-0.26;-0.19;0.06;-0.43;0.02
77.20;-0.41;-0.26;-0.19;0.06;-0.43;0.02
77.24;-0.41;-0.26;-0.19;0.06;-0.43;0.02
77.28;-0.41;-0.26;-0.19;0.06;-0.43;0.02
77.32;-0.41;-0.26;-0.19;0.06;-0.43;0.02
77.36;-0.41;-0.26;-0.19;0.06;-0.43;0.02
77.40;-0.41;-0.26;-0.19;0.06;-0.43;0.02
77.44;-0.41;-0.26;-0.19;0.06;-0.43;0.02
77.48;-0.41;-0.26;-0.19;0.06;-0.43;0.02
77.52;-0.41;-0.26;-0.19;0.06;-0.43;0.02
77.56;-0.41;-0.26;-0.19;0.06;-0.43;0.02
77.60;-0.41;-0.26;-0.18;0.06;-0.43;0.02
77.64;-0.41;-0.26;-0.18;0.06;-0.43;0.02
77.68;-0.41;-0.26;-0.18;0.06;-0.43;0.02
77.72;-0.41;-0.26;-0.18;0.06;-0.43;0.02
77.76;-0.41;-0.26;-0.18;0.06;-0.44;0.02
77.80;-0.41;-0.26;-0.18;0.06;-0.45;0.02
77.84;-0.41;-0.27;-0.18;0.06;-0.45;0.02
77.88;-0.41;-0.27;-0.18;0.06;-0.45;0.02
77.92;-0.41;-0.27;-0.18;0.06;-0.45;0.02
77.96;-0.41;-0.27;-0.18;0.06;-0.45;0.02
78.00;-0.41;-0.27;-0.18;0.06;-0.45;0.02
78.04;-0.41;-0.27;-0.18;0.06;-0.45;0.02
78.08;-0.41;-0.27;-0.18;0.06;-0.45;0.02
78.12;-0.41;-0.27;-0.18;0.06;-0.45;0.02
78.16;-0.41;-0.27;-0.18;0.06;-0.45;0.02
78.20;-0.41;-0.27;-0.18;0.06;-0.45;0.02
78.24;-0.41;-0.27;-0.18;0.06;-0.45;0.02
78.28;-0.41;-0.27;-0.18;0.06;-0.45;0.02
78.32;-0.41;-0.27;-0.18;0.06;-0.46;0.02
78.36;-0.41;-0.27;-0.18;0.06;-0.47;0.02
78.40;-0.41;-0.27;-0.18;0.06;-0.47;0.02
78.44;-0.41;-0.27;-0.18;0.06;-0.48;0.02
78.48;-0.41;-0.27;-0.18;0.06;-0.49;0.02
78.52;-0.41;-0.27;-0.18;0.06;-0.49;0.02
78.56;-0.41;-0.27;-0.18;0.06;-0.49;0.02
78.60;-0.41;-0.27;-0.18;0.06;-0.49;0.02
78.64;-0.41;-0.27;-0.18;0.06;-0.49;0.02
78.68;-0.41;-0.27;-0.18;0.06;-0.49;0.02
78.72;-0.41;-0.27;-0.18;0.06;-0.49;0.02
78.76;-0.41;-0.27;-0.18;0.06;-0.48;0.03
78.80;-0.41;-0.27;-0.18;0.06;-0.48;0.03
78.84;-0.41;-0.27;-0.18;0.06;-0.48;0.03
78.88;-0.41;-0.27;-0.18;0.06;-0.48;0.03
78.92;-0.41;-0.27;-0.18;0.06;-0.47;0.03
78.96;-0.41;-0.27;-0.18;0.06;-0.47;0.03
79.00;-0.41;-0.27;-0.18;0.06;-0.47;0.03
79.04;-0.41;-0.27;-0.18;0.06;-0.46;0.03
79.08;-0.41;-0.27;-0.18;0.06;-0.46;0.03
79.12;-0.41;-0.27;-0.18;0.06;-0.46;0.03
79.16;-0.41;-0.27;-0.18;0.06;-0.46;0.03
79.20;-0.41;-0.27;-0.18;0.06;-0.46;0.03
79.24;-0.41;-0.27;-0.18;0.06;-0.46;0.03
79.28;-0.41;-0.27;-0.18;0.06;-0.46;0.03
79.32;-0.41;-0.27;-0.18;0.06;-0.46;0.03
79.36;-0.41;-0.27;-0.18;0.06;-0.45;0.03
79.40;-0.41;-0.27;-0.19;0.06;-0.45;0.03
79.44;-0.41;-0.27;-0.19;0.06;-0.44;0.03
79.48;-0.41;-0.27;-0.19;0.06;-0.42;0.03
79.52;-0.41;-0.27;-0.19;0.06;-0.39;0.03
79.56;-0.41;-0.27;-0.19;0.06;-0.38;0.03
79.60;-0.41;-0.27;-0.19;0.06;-0.38;0.03
79.64;-0.41;-0.27;-0.19;0.06;-0.38;0.03
79.68;-0.41;-0.27;-0.19;0.06;-0.38;0.03
79.72;-0.41;-0.27;-0.19;0.06;-0.38;0.03
79.76;-0.41;-0.27;-0.19;0.06;-0.38;0.03
79.80;-0.41;-0.27;-0.19;0.06;-0.37;0.03
79.84;-0.41;-0.27;-0.19;0.06;-0.37;0.03
79.88;-0.41;-0.27;-0.19;0.06;-0.37;0.03
79.92;-0.41;-0.27;-0.19;0.06;-0.36;0.04
79.96;-0.41;-0.27;-0.19;0.06;-0.33;0.04
80.00;-0.41;-0.27;-0.19;0.06;-0.31;0.04
80.04;-0.41;-0.27;-0.19;0.06;-0.30;0.04
80.08;-0.41;-0.27;-0.19;0.06;-0.30;0.04
80.12;-0.41;-0.27;-0.19;0.06;-0.30;0.04
80.16;-0.41;-0.27;-0.19;0.06;-0.30;0.04
80.20;-0.41;-0.27;-0.19;0.06;-0.30;0.04
80.24;-0.41;-0.27;-0.19;0.06;-0.30;0.04
80.28;-0.41;-0.27;-0.19;0.07;-0.30;0.04
80.32;-0.41;-0.27;-0.19;0.07;-0.29;0.04
80.36;-0.41;-0.27;-0.19;0.07;-0.29;0.04
80.40;-0.41;-0.27;-0.19;0.07;-0.28;0.04
80.44;-0.41;-0.27;-0.19;0.07;-0.26;0.04
80.48;-0.41;-0.27;-0.19;0.07;-0.24;0.04
80.52;-0.41;-0.27;-0.19;0.07;-0.24;0.04
80.56;-0.41;-0.27;-0.19;0.07;-0.23;0.04
80.60;-0.41;-0.27;-0.19;0.07;-0.23;0.04
80.64;-0.41;-0.27;-0.19;0.07;-0.23;0.04
80.68;-0.41;-0.27;-0.19;0.07;-0.23;0.04
80.72;-0.41;-0.27;-0.19;0.07;-0.23;0.04
80.76;-0.41;-0.27;-0.19;0.07;-0.23;0.04
80.80;-0.41;-0.27;-0.19;0.07;-0.23;0.04
80.84;-0.41;-0.27;-0.19;0.07;-0.23;0.04
80.88;-0.41;-0.27;-0.19;0.07;-0.23;0.05
80.92;-0.41;-0.27;-0.19;0.07;-0.23;0.05
80.96;-0.41;-0.27;-0.19;0.07;-0.23;0.05
81.00;-0.41;-0.27;-0.19;0.06;-0.23;0.05
81.04;-0.41;-0.27;-0.19;0.06;-0.23;0.05
81.08;-0.41;-0.27;-0.19;0.06;-0.23;0.05
81.12;-0.41;-0.27;-0.19;0.06;-0.23;0.06
81.16;-0.41;-0.27;-0.19;0.06;-0.25;0.06
81.20;-0.41;-0.27;-0.19;0.06;-0.27;0.06
81.24;-0.41;-0.27;-0.19;0.06;-0.27;0.06
81.28;-0.41;-0.27;-0.19;0.06;-0.27;0.06
81.32;-0.41;-0.27;-0.18;0.06;-0.27;0.06
81.36;-0.41;-0.27;-0.18;0.06;-0.27;0.06
81.40;-0.41;-0.27;-0.18;0.06;-0.27;0.05
81.44;-0.41;-0.27;-0.18;0.06;-0.27;0.05
81.48;-0.41;-0.27;-0.18;0.06;-0.27;0.05
81.52;-0.41;-0.27;-0.18;0.06;-0.28;0.05
81.56;-0.41;-0.27;-0.18;0.06;-0.28;0.05
81.60;-0.41;-0.27;-0.18;0.06;-0.28;0.05
81.64;-0.41;-0.27;-0.18;0.06;-0.31;0.05
81.68;-0.41;-0.27;-0.18;0.06;-0.33;0.05
81.72;-0.41;-0.27;-0.18;0.06;-0.35;0.05
81.76;-0.41;-0.27;-0.18;0.06;-0.36;0.04
81.80;-0.41;-0.27;-0.18;0.06;-0.36;0.04
81.84;-0.41;-0.27;-0.16;0.06;-0.36;0.04
81.88;-0.41;-0.27;-0.15;0.06;-0.36;0.04
81.92;-0.41;-0.27;-0.14;0.06;-0.36;0.04
81.96;-0.41;-0.27;-0.14;0.06;-0.36;0.04
82.00;-0.41;-0.27;-0.14;0.06;-0.36;0.03
82.04;-0.41;-0.27;-0.14;0.06;-0.36;0.03
82.08;-0.42;-0.27;-0.14;0.06;-0.36;0.03
82.12;-0.42;-0.27;-0.14;0.06;-0.36;0.03
82.16;-0.42;-0.27;-0.14;0.06;-0.36;0.03
82.20;-0.42;-0.27;-0.14;0.06;-0.36;0.03
82.24;-0.42;-0.27;-0.14;0.06;-0.36;0.03
82.28;-0.42;-0.27;-0.14;0.06;-0.38;0.03
82.32;-0.42;-0.27;-0.14;0.06;-0.40;0.03
82.36;-0.42;-0.27;-0.14;0.06;-0.41;0.03
82.40;-0.42;-0.27;-0.14;0.05;-0.43;0.03
82.44;-0.42;-0.27;-0.14;0.05;-0.43;0.03
82.48;-0.42;-0.27;-0.14;0.05;-0.43;0.03
82.52;-0.42;-0.27;-0.15;0.05;-0.43;0.03
82.56;-0.42;-0.27;-0.16;0.05;-0.43;0.03
82.60;-0.42;-0.27;-0.16;0.05;-0.43;0.03
82.64;-0.42;-0.27;-0.17;0.05;-0.43;0.03
82.68;-0.42;-0.27;-0.18;0.05;-0.43;0.03
82.72;-0.42;-0.27;-0.19;0.05;-0.43;0.03
82.76;-0.42;-0.27;-0.19;0.05;-0.43;0.02
82.80;-0.42;-0.27;-0.19;0.05;-0.43;0.02
82.84;-0.42;-0.27;-0.19;0.05;-0.44;0.02
82.88;-0.42;-0.27;-0.19;0.05;-0.44;0.02
82.92;-0.42;-0.27;-0.19;0.05;-0.45;0.02
82.96;-0.42;-0.27;-0.19;0.05;-0.47;0.02
83.00;-0.42;-0.27;-0.19;0.05;-0.49;0.02
83.04;-0.42;-0.27;-0.19;0.05;-0.49;0.02
83.08;-0.42;-0.27;-0.19;0.05;-0.49;0.02
83.12;-0.42;-0.27;-0.19;0.05;-0.49;0.02
83.16;-0.42;-0.27;-0.19;0.05;-0.49;0.02
83.20;-0.42;-0.27;-0.19;0.05;-0.49;0.02
83.24;-0.42;-0.27;-0.19;0.05;-0.49;0.02
83.28;-0.42;-0.27;-0.19;0.05;-0.49;0.02
83.32;-0.42;-0.27;-0.19;0.05;-0.49;0.03
83.36;-0.42;-0.27;-0.19;0.05;-0.51;0.03
83.40;-0.42;-0.27;-0.19;0.05;-0.54;0.03
83.44;-0.42;-0.27;-0.19;0.05;-0.55;0.03
83.48;-0.42;-0.27;-0.19;0.05;-0.55;0.03
83.52;-0.42;-0.27;-0.19;0.05;-0.55;0.03
83.56;-0.42;-0.27;-0.19;0.05;-0.56;0.03
83.60;-0.42;-0.27;-0.19;0.05;-0.56;0.03
83.64;-0.42;-0.27;-0.19;0.05;-0.56;0.03
83.68;-0.42;-0.27;-0.19;0.05;-0.56;0.03
83.72;-0.42;-0.27;-0.19;0.05;-0.56;0.03
83.76;-0.42;-0.27;-0.19;0.05;-0.60;0.03
83.80;-0.42;-0.27;-0.19;0.05;-0.64;0.03
83.84;-0.42;-0.27;-0.19;0.05;-0.64;0.03
83.88;-0.42;-0.27;-0.19;0.05;-0.64;0.03
83.92;-0.42;-0.27;-0.19;0.05;-0.64;0.03
83.96;-0.42;-0.27;-0.19;0.05;-0.65;0.03
84.00;-0.42;-0.27;-0.19;0.05;-0.65;0.03
84.04;-0.42;-0.27;-0.19;0.05;-0.65;0.03
84.08;-0.42;-0.27;-0.19;0.05;-0.65;0.03
84.12;-0.42;-0.27;-0.19;0.05;-0.65;0.03
84.16;-0.42;-0.27;-0.19;0.05;-0.66;0.03
84.20;-0.42;-0.27;-0.19;0.06;-0.68;0.03
84.24;-0.42;-0.27;-0.19;0.06;-0.69;0.03
84.28;-0.42;-0.27;-0.19;0.06;-0.70;0.03
84.32;-0.42;-0.27;-0.19;0.07;-0.70;0.03
84.36;-0.42;-0.27;-0.19;0.07;-0.70;0.03
84.40;-0.42;-0.27;-0.19;0.07;-0.70;0.03
84.44;-0.42;-0.27;-0.19;0.07;-0.70;0.03
84.48;-0.42;-0.27;-0.19;0.07;-0.70;0.03
84.52;-0.42;-0.27;-0.19;0.07;-0.70;0.03
84.56;-0.42;-0.27;-0.19;0.07;-0.69;0.03
84.60;-0.42;-0.27;-0.19;0.07;-0.69;0.03
84.64;-0.42;-0.27;-0.19;0.07;-0.69;0.03
84.68;-0.42;-0.27;-0.19;0.08;-0.68;0.03
84.72;-0.42;-0.27;-0.19;0.08;-0.62;0.03
84.76;-0.42;-0.27;-0.19;0.09;-0.58;0.03
84.80;-0.42;-0.27;-0.19;0.09;-0.57;0.03
84.84;-0.42;-0.27;-0.19;0.09;-0.57;0.03
84.88;-0.42;-0.27;-0.19;0.09;-0.57;0.03
84.92;-0.42;-0.27;-0.19;0.09;-0.57;0.03
84.96;-0.42;-0.27;-0.19;0.09;-0.57;0.03
85.00;-0.43;-0.27;-0.19;0.09;-0.57;0.03
85.04;-0.43;-0.27;-0.19;0.09;-0.57;0.03
85.08;-0.43;-0.27;-0.19;0.09;-0.57;0.03
85.12;-0.43;-0.27;-0.19;0.09;-0.57;0.03
85.16;-0.45;-0.27;-0.19;0.10;-0.57;0.03
85.20;-0.45;-0.27;-0.19;0.10;-0.57;0.03
85.24;-0.47;-0.27;-0.19;0.10;-0.57;0.03
85.28;-0.48;-0.27;-0.19;0.10;-0.57;0.03
85.32;-0.49;-0.27;-0.19;0.10;-0.57;0.03
85.36;-0.50;-0.27;-0.19;0.10;-0.57;0.03
85.40;-0.51;-0.28;-0.19;0.10;-0.57;0.03
85.44;-0.51;-0.28;-0.19;0.10;-0.57;0.03
85.48;-0.52;-0.28;-0.19;0.10;-0.57;0.04
85.52;-0.52;-0.29;-0.19;0.10;-0.57;0.04
85.56;-0.52;-0.29;-0.19;0.10;-0.57;0.04
85.60;-0.52;-0.31;-0.19;0.10;-0.57;0.04
85.64;-0.52;-0.31;-0.19;0.10;-0.57;0.04
85.68;-0.52;-0.31;-0.19;0.10;-0.57;0.04
85.72;-0.52;-0.31;-0.19;0.10;-0.57;0.04
85.76;-0.52;-0.31;-0.19;0.10;-0.57;0.04
85.80;-0.52;-0.31;-0.19;0.10;-0.57;0.04
85.84;-0.52;-0.31;-0.19;0.10;-0.57;0.05
85.88;-0.52;-0.31;-0.19;0.10;-0.57;0.05
85.92;-0.52;-0.30;-0.19;0.10;-0.57;0.05
85.96;-0.52;-0.30;-0.19;0.10;-0.57;0.05
86.00;-0.52;-0.30;-0.19;0.10;-0.56;0.06
86.04;-0.52;-0.30;-0.19;0.10;-0.55;0.06
86.08;-0.52;-0.29;-0.19;0.10;-0.53;0.06
86.12;-0.52;-0.29;-0.19;0.10;-0.53;0.06
86.16;-0.52;-0.29;-0.19;0.10;-0.52;0.06
86.20;-0.52;-0.29;-0.19;0.10;-0.52;0.06
86.24;-0.52;-0.29;-0.19;0.10;-0.52;0.06
86.28;-0.52;-0.29;-0.19;0.10;-0.52;0.06
86.32;-0.52;-0.29;-0.19;0.10;-0.52;0.06
86.36;-0.52;-0.29;-0.19;0.10;-0.52;0.06
86.40;-0.52;-0.29;-0.19;0.10;-0.52;0.06
86.44;-0.52;-0.29;-0.19;0.10;-0.51;0.06
86.48;-0.52;-0.28;-0.19;0.10;-0.50;0.06
86.52;-0.52;-0.28;-0.19;0.10;-0.48;0.06
86.56;-0.52;-0.28;-0.19;0.10;-0.46;0.06
86.60;-0.52;-0.28;-0.19;0.10;-0.44;0.06
86.64;-0.52;-0.28;-0.19;0.10;-0.43;0.06
86.68;-0.52;-0.28;-0.19;0.10;-0.42;0.06
86.72;-0.52;-0.27;-0.19;0.10;-0.42;0.06
86.76;-0.52;-0.27;-0.19;0.10;-0.42;0.05
86.80;-0.52;-0.27;-0.19;0.10;-0.42;0.05
86.84;-0.52;-0.27;-0.19;0.10;-0.42;0.05
86.88;-0.52;-0.27;-0.19;0.10;-0.42;0.05
86.92;-0.52;-0.27;-0.19;0.10;-0.42;0.05
86.96;-0.52;-0.27;-0.19;0.10;-0.42;0.04
87.00;-0.52;-0.27;-0.19;0.10;-0.42;0.04
87.04;-0.52;-0.27;-0.19;0.10;-0.42;0.04
87.08;-0.52;-0.27;-0.19;0.10;-0.42;0.04
87.12;-0.52;-0.27;-0.19;0.10;-0.42;0.04
87.16;-0.52;-0.27;-0.19;0.10;-0.42;0.03
87.20;-0.52;-0.27;-0.19;0.10;-0.42;0.03
87.24;-0.52;-0.27;-0.19;0.11;-0.42;0.03
87.28;-0.52;-0.27;-0.19;0.11;-0.42;0.03
87.32;-0.52;-0.27;-0.19;0.11;-0.42;0.03
87.36;-0.52;-0.27;-0.19;0.11;-0.42;0.03
87.40;-0.52;-0.27;-0.19;0.11;-0.42;0.03
87.44;-0.52;-0.27;-0.19;0.12;-0.42;0.03
87.48;-0.52;-0.27;-0.19;0.12;-0.42;0.03
87.52;-0.52;-0.27;-0.19;0.12;-0.41;0.03
87.56;-0.52;-0.27;-0.19;0.12;-0.39;0.03
87.60;-0.52;-0.27;-0.19;0.12;-0.38;0.03
87.64;-0.52;-0.27;-0.19;0.13;-0.38;0.03
87.68;-0.52;-0.27;-0.19;0.13;-0.37;0.03
87.72;-0.52;-0.27;-0.19;0.14;-0.37;0.03
87.76;-0.52;-0.27;-0.19;0.14;-0.36;0.03
87.80;-0.52;-0.27;-0.19;0.15;-0.36;0.03
87.84;-0.52;-0.27;-0.19;0.15;-0.37;0.03
87.88;-0.52;-0.27;-0.19;0.15;-0.37;0.03
87.92;-0.52;-0.27;-0.19;0.15;-0.37;0.03
87.96;-0.52;-0.27;-0.19;0.15;-0.37;0.03
88.00;-0.52;-0.27;-0.19;0.15;-0.37;0.03
88.04;-0.52;-0.27;-0.19;0.15;-0.37;0.03
88.08;-0.52;-0.27;-0.19;0.15;-0.37;0.03
88.12;-0.52;-0.26;-0.19;0.15;-0.37;0.03
88.16;-0.52;-0.26;-0.19;0.15;-0.37;0.03
88.20;-0.52;-0.26;-0.17;0.15;-0.37;0.03
88.24;-0.52;-0.26;-0.17;0.15;-0.38;0.03
